%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1555652382214917120,541,1555652382214917120,map,-4.39365230812,0.749893332685,-0.142633134994,-0.22114899248,-0.654803599079,-0.254881514568,0.676284543139
1555652382254887168,542,1555652382254887168,map,-4.39470841997,0.758145281838,-0.145507531821,-0.221613359461,-0.654523155485,-0.255236320958,0.676270196228
1555652382294856960,543,1555652382294856960,map,-4.40026056758,0.768307069033,-0.148789653166,-0.222049630965,-0.654491651432,-0.255432110002,0.676083631494
1555652382334897152,544,1555652382334897152,map,-4.40695693517,0.777921684653,-0.150594332778,-0.222583739507,-0.654595955455,-0.255153407284,0.675912237469
1555652382374867200,545,1555652382374867200,map,-4.41164776113,0.788768581124,-0.154046200733,-0.222825321078,-0.655412060245,-0.255085359479,0.675066935164
1555652382414837248,546,1555652382414837248,map,-4.41856423221,0.798485946694,-0.156731269325,-0.223083122704,-0.655261004683,-0.255478807631,0.674979640403
1555652382454877184,547,1555652382454877184,map,-4.42616855175,0.807903725326,-0.158039679147,-0.223805858177,-0.655213762142,-0.255936705573,0.674612678865
1555652382494846976,548,1555652382494846976,map,-4.43367010439,0.815812786293,-0.158835540998,-0.224805864681,-0.654611582233,-0.256679915366,0.674582404647
1555652382534817280,549,1555652382534817280,map,-4.44218694301,0.824466533469,-0.159619268803,-0.225418889996,-0.653921803179,-0.257667509129,0.674670329938
1555652382574787072,550,1555652382574787072,map,-4.45087382145,0.834408483777,-0.160295390696,-0.226549767629,-0.653901819043,-0.257984929396,0.674189431869
1555652382614827264,551,1555652382614827264,map,-4.45842949057,0.843702390293,-0.161280079234,-0.227491322225,-0.653757729223,-0.258607533287,0.673773458605
1555652382654797056,552,1555652382654797056,map,-4.46573552183,0.852293803828,-0.162406252752,-0.228620033621,-0.653486407443,-0.26034971757,0.672983224215
1555652382694767360,553,1555652382694767360,map,-4.47389316337,0.86192645259,-0.161665257427,-0.230588506816,-0.65222776201,-0.262502371477,0.672696359405
1555652382734807040,554,1555652382734807040,map,-4.48053699963,0.87344065777,-0.160571148597,-0.231805688719,-0.65137434935,-0.264722982223,0.672234573917
1555652382774777088,555,1555652382774777088,map,-4.4869762525,0.884657100418,-0.160516674347,-0.233562862357,-0.651159788306,-0.266374121412,0.671181158007
1555652382814747136,556,1555652382814747136,map,-4.49227617239,0.896639500888,-0.159688112008,-0.236142551886,-0.65032195896,-0.268254514515,0.670341375961
1555652382854787072,557,1555652382854787072,map,-4.49728322738,0.907915127322,-0.158673855827,-0.237906593237,-0.649828774241,-0.27036084226,0.669348961332
1555652382894757120,558,1555652382894757120,map,-4.5025117428,0.918765784376,-0.158274184908,-0.240382809878,-0.649052291426,-0.272018294467,0.668545641812
1555652382934727168,559,1555652382934727168,map,-4.50436446943,0.936373896917,-0.157053377223,-0.241208460313,-0.64798217631,-0.27484096458,0.668131740038
1555652382974697216,560,1555652382974697216,map,-4.50832749909,0.94623405579,-0.156222147659,-0.243258535371,-0.647058696153,-0.276368402291,0.667653229541
1555652383014737152,561,1555652383014737152,map,-4.51415024024,0.953526710226,-0.155844583103,-0.243609169992,-0.646879540681,-0.276843716236,0.667502051626
1555652383054706944,562,1555652383054706944,map,-4.51849921025,0.958683441428,-0.156100852093,-0.244127747619,-0.646491998529,-0.277670580537,0.667344579198
1555652383094677248,563,1555652383094677248,map,-4.52235787319,0.965015955703,-0.156501204998,-0.24536355869,-0.646029754366,-0.278944661839,0.666807435601
1555652383134717184,564,1555652383134717184,map,-4.52676870806,0.973989664623,-0.156700297517,-0.246650326388,-0.645654271077,-0.280143767164,0.666193401687
1555652383174687232,565,1555652383174687232,map,-4.53208292182,0.985902503797,-0.15749490865,-0.24771304302,-0.645804204925,-0.282426764163,0.664688122433
1555652383214657024,566,1555652383214657024,map,-4.53359156609,0.992399709085,-0.156169546035,-0.252678053242,-0.643640241584,-0.285486728444,0.663610102926
1555652383254696960,567,1555652383254696960,map,-4.53203358425,1.00552092249,-0.151384611795,-0.256524498735,-0.642147216025,-0.289351194787,0.661904842538
1555652383294667008,568,1555652383294667008,map,-4.53090181585,1.01700475292,-0.151467360494,-0.259946495154,-0.640833147538,-0.293640169282,0.659951625241
1555652383334637056,569,1555652383334637056,map,-4.52147985316,1.02505686434,-0.150584887241,-0.264934990802,-0.638393641287,-0.298869179042,0.657981932298
1555652383374607104,570,1555652383374607104,map,-4.50428845757,1.0397734296,-0.150006261663,-0.269610879063,-0.63552293825,-0.305582774424,0.655774150775
1555652383414647040,571,1555652383414647040,map,-4.48268709051,1.05000404507,-0.146973771414,-0.27714246431,-0.631736989563,-0.312288814025,0.653127956169
1555652383454617088,572,1555652383454617088,map,-4.46857468198,1.0630542655,-0.138562220592,-0.283810130623,-0.628915165921,-0.319372088999,0.649552917473
1555652383494587136,573,1555652383494587136,map,-4.45701630585,1.06750043647,-0.140938678787,-0.290031481153,-0.625947068569,-0.326300024353,0.646220010057
1555652383534627072,574,1555652383534627072,map,-4.43706532765,1.07459653654,-0.140792242341,-0.296498403664,-0.622482884173,-0.333288155932,0.643057354092
1555652383574597120,575,1555652383574597120,map,-4.41579349922,1.08066251384,-0.141616935897,-0.303020796502,-0.619195886959,-0.34035970588,0.639476442939
1555652383614567168,576,1555652383614567168,map,-4.39435576558,1.08707710168,-0.141136973888,-0.310200407165,-0.615444618019,-0.347316649311,0.635904689916
1555652383654607104,577,1555652383654607104,map,-4.38164978391,1.09703747671,-0.136125397693,-0.316763783112,-0.611773179449,-0.354157049928,0.632429495361
1555652383694576896,578,1555652383694576896,map,-4.37454815861,1.09972279142,-0.137872592552,-0.32321918583,-0.608202330349,-0.360854274452,0.628811160746
1555652383734547200,579,1555652383734547200,map,-4.35705869321,1.10659103975,-0.139023910519,-0.329738368067,-0.60463189691,-0.367839191571,0.624809736646
1555652383774587136,580,1555652383774587136,map,-4.33990589909,1.11469776336,-0.138976497938,-0.336190624282,-0.600885316712,-0.374473474366,0.621033265857
1555652383814557184,581,1555652383814557184,map,-4.32304872475,1.12344721936,-0.138137790116,-0.342514175572,-0.597012181198,-0.380888134594,0.617401590506
1555652383854526976,582,1555652383854526976,map,-4.31416477708,1.13279326358,-0.135082838191,-0.348819818356,-0.593679807105,-0.387397141216,0.613019148099
1555652383894497280,583,1555652383894497280,map,-4.30834686246,1.13720394109,-0.138683659143,-0.355027489433,-0.589906206004,-0.393724534701,0.609054300238
1555652383934537216,584,1555652383934537216,map,-4.29529284798,1.14465044308,-0.138088282362,-0.360942974173,-0.585489197315,-0.399991748642,0.60574678723
1555652383974507008,585,1555652383974507008,map,-4.28476938864,1.15495579075,-0.138974074274,-0.365133220298,-0.581942274803,-0.40669727825,0.60217791731
1555652384014477056,586,1555652384014477056,map,-4.27326629784,1.16625699777,-0.139840782759,-0.370679449528,-0.578736904256,-0.411204916004,0.598807864348
1555652384054516992,587,1555652384054516992,map,-4.26501809189,1.18263068217,-0.139806745089,-0.374623141496,-0.576318739892,-0.414805001613,0.59619713396
1555652384094487296,588,1555652384094487296,map,-4.26552711194,1.20031463523,-0.142648542174,-0.376872534539,-0.574968219001,-0.417951510765,0.593881448185
1555652384134457088,589,1555652384134457088,map,-4.26473384705,1.21538594217,-0.144239225905,-0.380411126195,-0.573292961945,-0.419689212949,0.592016485738
1555652384174497024,590,1555652384174497024,map,-4.26494316302,1.23524263618,-0.145760810396,-0.381710515566,-0.572281711921,-0.422134472397,0.590417828085
1555652384214467072,591,1555652384214467072,map,-4.26626099144,1.25749845312,-0.149814707986,-0.382527788382,-0.571936829128,-0.424214606523,0.588729753126
1555652384254436864,592,1555652384254436864,map,-4.26331576673,1.29153556632,-0.154539086771,-0.385451637117,-0.570645635745,-0.424558877427,0.587826805656
1555652384294407168,593,1555652384294407168,map,-4.2662092974,1.32407471693,-0.158473071818,-0.38568080513,-0.570522197039,-0.426623506275,0.586299516574
1555652384334447104,594,1555652384334447104,map,-4.26842257469,1.34552480449,-0.162079713181,-0.388872483494,-0.569130155624,-0.427181208088,0.585136969432
1555652384374417152,595,1555652384374417152,map,-4.27048236577,1.36304404674,-0.164788204697,-0.388831981093,-0.569512658634,-0.429159820872,0.583341126859
1555652384414386944,596,1555652384414386944,map,-4.27204679852,1.38253840372,-0.168078955503,-0.390990369456,-0.568243569971,-0.429811021356,0.582656212615
1555652384454426880,597,1555652384454426880,map,-4.27297763853,1.40027788343,-0.171216326977,-0.391981867656,-0.567589079752,-0.431331796446,0.581502995134
1555652384494397184,598,1555652384494397184,map,-4.27558257507,1.41737980467,-0.174724266848,-0.393178633987,-0.566564192175,-0.432823537348,0.580585362749
1555652384534366976,599,1555652384534366976,map,-4.27786425493,1.43388890075,-0.176490923299,-0.394105182591,-0.565650523537,-0.434020305955,0.579954277764
1555652384574407168,600,1555652384574407168,map,-4.27905010015,1.45029840165,-0.178882090143,-0.39575363856,-0.565113961304,-0.434657829959,0.578876359131
1555652384614376960,601,1555652384614376960,map,-4.28098388813,1.46657985368,-0.180967723252,-0.396820036559,-0.564497489507,-0.435678042009,0.577980178412
1555652384654347264,602,1555652384654347264,map,-4.28286452071,1.48165726725,-0.183199923801,-0.398172200761,-0.564183679941,-0.436821718363,0.576491509213
1555652384694317056,603,1555652384694317056,map,-4.2877464452,1.49686980665,-0.185604831869,-0.399471226836,-0.563083553449,-0.43783208822,0.575901652446
1555652384734356992,604,1555652384734356992,map,-4.29066924639,1.51283393839,-0.187757026663,-0.400075992267,-0.562870481154,-0.438892952566,0.574881725266
1555652384774327040,605,1555652384774327040,map,-4.29263020981,1.52929561516,-0.189407674568,-0.401324719828,-0.561798310963,-0.439689278489,0.574451447414
1555652384814297088,606,1555652384814297088,map,-4.29504828173,1.54566279691,-0.190979139453,-0.402745833206,-0.561056778143,-0.440351397715,0.573673889998
1555652384854337024,607,1555652384854337024,map,-4.29996778106,1.55687212774,-0.193543770983,-0.403060987737,-0.560888916184,-0.442022120847,0.572330244307
1555652384894307072,608,1555652384894307072,map,-4.30279625574,1.57442329957,-0.194906235192,-0.403611825826,-0.560419036507,-0.443209414135,0.571483519269
1555652384934277120,609,1555652384934277120,map,-4.30468597291,1.59041708506,-0.197342696401,-0.405356848247,-0.55981985598,-0.44359958714,0.570532173255
1555652384974317056,610,1555652384974317056,map,-4.30564813051,1.60499449456,-0.199636294195,-0.406908735853,-0.559415011743,-0.444279160649,0.569294434134
1555652385014287104,611,1555652385014287104,map,-4.30756370467,1.61553461163,-0.2003681652,-0.408007848648,-0.558297583806,-0.445149679279,0.568924570041
1555652385054257152,612,1555652385054257152,map,-4.30970101625,1.62657885603,-0.201956785406,-0.407995221803,-0.55755996732,-0.447211303484,0.568039463299
1555652385094227200,613,1555652385094227200,map,-4.31044042841,1.63617911729,-0.203266835435,-0.408934005548,-0.556517470626,-0.448926750059,0.567032677256
1555652385134267136,614,1555652385134267136,map,-4.30992173923,1.64866518945,-0.203985567134,-0.410685033242,-0.555365232165,-0.4504293117,0.565703718862
1555652385174236928,615,1555652385174236928,map,-4.30784323152,1.66444473415,-0.205237325184,-0.413307119393,-0.553781722137,-0.452373244122,0.563792051459
1555652385214207232,616,1555652385214207232,map,-4.30500819797,1.6803886193,-0.204886116434,-0.415651810731,-0.551961381127,-0.454402291614,0.562219497488
1555652385254246912,617,1555652385254246912,map,-4.30099422947,1.69833791115,-0.205112668903,-0.418479213963,-0.550366214766,-0.45652023344,0.559965582501
1555652385294217216,618,1555652385294217216,map,-4.30077696728,1.71258775576,-0.206928752716,-0.421558762733,-0.548731378251,-0.457946074074,0.558092713916
1555652385334187008,619,1555652385334187008,map,-4.30143195696,1.72825005324,-0.206599122865,-0.422645934937,-0.547244705035,-0.460113731902,0.556946137618
1555652385374226944,620,1555652385374226944,map,-4.30086661313,1.74620135146,-0.206325136611,-0.424306029256,-0.545722420163,-0.462484212815,0.555211479137
1555652385414196992,621,1555652385414196992,map,-4.29844243061,1.76312420286,-0.205741424757,-0.426325339923,-0.543945066286,-0.464695018343,0.553560303246
1555652385454167040,622,1555652385454167040,map,-4.29518410776,1.77646520113,-0.203656998489,-0.428748559927,-0.541497949374,-0.466513632923,0.552557393834
1555652385494137088,623,1555652385494137088,map,-4.29023202707,1.79470503462,-0.203900161829,-0.429015370239,-0.540499531184,-0.469357718808,0.550916872753
1555652385534177024,624,1555652385534177024,map,-4.28761674145,1.80707196683,-0.204342406807,-0.43311861674,-0.537706646175,-0.469958990904,0.549925788958
1555652385574147072,625,1555652385574147072,map,-4.28516567034,1.82067295929,-0.204461399512,-0.432547781953,-0.537608276915,-0.472646767695,0.548164929476
1555652385614117120,626,1555652385614117120,map,-4.28040010988,1.83690255392,-0.205315874438,-0.436406714846,-0.535964725887,-0.472405490749,0.54692233832
1555652385654157056,627,1555652385654157056,map,-4.27847608458,1.84892430989,-0.205522412647,-0.436544853444,-0.535396268297,-0.474072134511,0.545925854037
1555652385694127104,628,1555652385694127104,map,-4.27966657191,1.86644617284,-0.205694433121,-0.436310057604,-0.534639252486,-0.475672428353,0.545463238211
1555652385734096896,629,1555652385734096896,map,-4.27964778644,1.88518692884,-0.208099344829,-0.4373911578,-0.534189631611,-0.476204141988,0.544573252842
1555652385774137088,630,1555652385774137088,map,-4.27986734368,1.90360595958,-0.209134154932,-0.437810786674,-0.534033623295,-0.476944667854,0.543740368252
1555652385814106880,631,1555652385814106880,map,-4.27879082752,1.92124231685,-0.210249712731,-0.440360278759,-0.533014687619,-0.476316179267,0.543232054506
1555652385854077184,632,1555652385854077184,map,-4.27865087856,1.93827119153,-0.21053018012,-0.440393855636,-0.532801024571,-0.47726214638,0.54258378502
1555652385894046976,633,1555652385894046976,map,-4.28033758668,1.95634236001,-0.211905868845,-0.440412716578,-0.532604037798,-0.478520856823,0.541652441685
1555652385934086912,634,1555652385934086912,map,-4.28152909104,1.97316990288,-0.212517428156,-0.440450120033,-0.53191108843,-0.479915103927,0.541069107223
1555652385974056960,635,1555652385974056960,map,-4.28118401854,1.99063101397,-0.213419866313,-0.441513327797,-0.531240962253,-0.480447432217,0.540388088579
1555652386014027008,636,1555652386014027008,map,-4.2797363775,2.00910123408,-0.214370592982,-0.44208368496,-0.53062494382,-0.481027958283,0.540010451602
1555652386054067200,637,1555652386054067200,map,-4.28150782809,2.02394652724,-0.215009352481,-0.443215897772,-0.530416686154,-0.480932870398,0.539371283239
1555652386094036992,638,1555652386094036992,map,-4.28235302756,2.04273422217,-0.216108977123,-0.443156300116,-0.530283327166,-0.48205508422,0.538548960054
1555652386134007040,639,1555652386134007040,map,-4.28305043557,2.05785063588,-0.21672121868,-0.443436471115,-0.529888130986,-0.482681229171,0.538146351591
1555652386174046976,640,1555652386174046976,map,-4.28281048614,2.0726921546,-0.21764944495,-0.444354949834,-0.529345242724,-0.482666280983,0.537936384497
1555652386214017024,641,1555652386214017024,map,-4.28331558044,2.08679418965,-0.21830631809,-0.44421283503,-0.528925150128,-0.4830890979,0.538087415061
1555652386253987072,642,1555652386253987072,map,-4.28428224549,2.10256689777,-0.218777286718,-0.444573558391,-0.528803630123,-0.483128064364,0.537873912151
1555652386294027008,643,1555652386294027008,map,-4.28520863154,2.11576278331,-0.220091202085,-0.444946807714,-0.528528897551,-0.483625789981,0.5373877911
1555652386333997056,644,1555652386333997056,map,-4.28619509378,2.13041598531,-0.220155029979,-0.444961190116,-0.528452547532,-0.484061009963,0.537059012523
1555652386373966848,645,1555652386373966848,map,-4.28660578695,2.14511001719,-0.221355387749,-0.445229271403,-0.528561516406,-0.484045127656,0.536743824979
1555652386413937152,646,1555652386413937152,map,-4.28551453659,2.16056095201,-0.222071101594,-0.446071874614,-0.527589111024,-0.484751592844,0.536363221934
1555652386453977088,647,1555652386453977088,map,-4.28487060827,2.17681670616,-0.222234161419,-0.447246070928,-0.526867004344,-0.485180668407,0.53570685153
1555652386493947136,648,1555652386493947136,map,-4.28419050446,2.19262237898,-0.223603261122,-0.447605090418,-0.526766182325,-0.485854837965,0.534894521018
1555652386533916928,649,1555652386533916928,map,-4.28366095341,2.20768281438,-0.224046492502,-0.448314477347,-0.525814394427,-0.486739832535,0.534432116773
1555652386573956864,650,1555652386573956864,map,-4.28232633737,2.22248251748,-0.224204284764,-0.448872373958,-0.525141072978,-0.487747106767,0.533707040622
1555652386613927168,651,1555652386613927168,map,-4.28098589292,2.23825924894,-0.224783802129,-0.449289196325,-0.524204754605,-0.488926858724,0.533197074385
1555652386653896960,652,1555652386653896960,map,-4.27841150852,2.25740413954,-0.22511463974,-0.451107102181,-0.523143422667,-0.489078274261,0.532565285508
1555652386693937152,653,1555652386693937152,map,-4.27671110636,2.27691983332,-0.2260091187,-0.451963800635,-0.522580075362,-0.490399539072,0.531175187513
1555652386733906944,654,1555652386733906944,map,-4.27483094567,2.29526829593,-0.22744987207,-0.453300246584,-0.521672152391,-0.491192176162,0.530195528032
1555652386773876992,655,1555652386773876992,map,-4.2730635309,2.31263323661,-0.228412403111,-0.454508452116,-0.521255338709,-0.491835766227,0.528973078598
1555652386813847040,656,1555652386813847040,map,-4.27168969419,2.32806559326,-0.229190071758,-0.454793742518,-0.520621649847,-0.49315512726,0.528122873898
1555652386853886976,657,1555652386853886976,map,-4.27091486836,2.34624565108,-0.230211752712,-0.455688908625,-0.520337944652,-0.493980056654,0.526858373322
1555652386893857024,658,1555652386893857024,map,-4.27030720967,2.36691407112,-0.231804720152,-0.456845001477,-0.519060051329,-0.495174244499,0.525995984134
1555652386933826816,659,1555652386933826816,map,-4.26908743084,2.38729489177,-0.23249265446,-0.457352549999,-0.51845376568,-0.496304899264,0.525086454622
1555652386973867008,660,1555652386973867008,map,-4.26762769755,2.40844120849,-0.234630924095,-0.45879024894,-0.517735184417,-0.496615698977,0.524246729912
1555652387013837056,661,1555652387013837056,map,-4.26448538146,2.43080376943,-0.235645168623,-0.4602103065,-0.516644816687,-0.49716633546,0.523555385863
1555652387053807104,662,1555652387053807104,map,-4.26301668165,2.45048558394,-0.237473187472,-0.460820168503,-0.516236688186,-0.498455177155,0.522194303339
1555652387093847040,663,1555652387093847040,map,-4.26285525171,2.47003677161,-0.238506517922,-0.461468489739,-0.515496034877,-0.499487835855,0.52136606414
1555652387133816832,664,1555652387133816832,map,-4.26044163459,2.48858012964,-0.239511576822,-0.462719075068,-0.514502180503,-0.500133691904,0.520619682733
1555652387173787136,665,1555652387173787136,map,-4.25763981051,2.50644482251,-0.239565980553,-0.463861527105,-0.513089149104,-0.50072452166,0.520429593847
1555652387213756928,666,1555652387213756928,map,-4.25469610412,2.52618326897,-0.240412670164,-0.464874869253,-0.512609085245,-0.50139454416,0.519352281933
1555652387253797120,667,1555652387253797120,map,-4.25255768884,2.54476715175,-0.241424723856,-0.46535311222,-0.511600663277,-0.502908149685,0.518454082115
1555652387293766912,668,1555652387293766912,map,-4.25029690835,2.56414197147,-0.241925997003,-0.466379696329,-0.510882120844,-0.503571660766,0.517595421084
1555652387333736960,669,1555652387333736960,map,-4.24798461976,2.58253509925,-0.243423231857,-0.467878512262,-0.509877013221,-0.503912698799,0.516901461732
1555652387373776896,670,1555652387373776896,map,-4.24469482303,2.60117250984,-0.244369891309,-0.469389804499,-0.508987816432,-0.504165365741,0.516160728982
1555652387413747200,671,1555652387413747200,map,-4.24119827516,2.61975445814,-0.245116016842,-0.470258154697,-0.50806096485,-0.505096027316,0.515372998057
1555652387453716992,672,1555652387453716992,map,-4.23907529302,2.63701154205,-0.245578828415,-0.470711708202,-0.50707034179,-0.506461847506,0.514593580663
1555652387493756928,673,1555652387493756928,map,-4.23568854937,2.65267716778,-0.246833950677,-0.472000282839,-0.506141666307,-0.507339813054,0.51346145008
1555652387533726976,674,1555652387533726976,map,-4.23197895058,2.66966582986,-0.248001036632,-0.47334955097,-0.504607934913,-0.508453632285,0.512626509688
1555652387573697024,675,1555652387573697024,map,-4.22863792788,2.68837670621,-0.248423247047,-0.474120026893,-0.503344983542,-0.509938922625,0.511679902708
1555652387613667072,676,1555652387613667072,map,-4.22406647601,2.7100252349,-0.25010136413,-0.475305828346,-0.502130768564,-0.511721753674,0.509990105411
1555652387653707008,677,1555652387653707008,map,-4.21975902593,2.73042906002,-0.251813424763,-0.476984505452,-0.500601558259,-0.512690535899,0.508952135104
1555652387693677056,678,1555652387693677056,map,-4.21650914898,2.75176417289,-0.253985642957,-0.478462148166,-0.499883190912,-0.513365058706,0.507589484441
1555652387733647104,679,1555652387733647104,map,-4.21375967308,2.77251032942,-0.255854958737,-0.479905472279,-0.498670533399,-0.514331862419,0.50643970233
1555652387773686784,680,1555652387773686784,map,-4.21059388356,2.79310630578,-0.256851098865,-0.480730806166,-0.497685440799,-0.515978907744,0.504948374374
1555652387813657088,681,1555652387813657088,map,-4.20694893805,2.81369337935,-0.257590516157,-0.481795031155,-0.496510769857,-0.517510986469,0.503520587716
1555652387853626880,682,1555652387853626880,map,-4.20275329474,2.83416808539,-0.258314866362,-0.483362077611,-0.495062720999,-0.518393235826,0.502536025827
1555652387893667072,683,1555652387893667072,map,-4.19847214802,2.85507397091,-0.258458026881,-0.483746266292,-0.493956938871,-0.519915284177,0.501681362688
1555652387933636864,684,1555652387933636864,map,-4.192724515,2.87711850324,-0.259417858252,-0.485767918283,-0.492645047756,-0.520501360522,0.500408553268
1555652387973607168,685,1555652387973607168,map,-4.18768012144,2.89925967378,-0.260155598616,-0.487984447292,-0.490950308073,-0.520570966589,0.499844818867
1555652388013576960,686,1555652388013576960,map,-4.18526764354,2.9210687704,-0.261360155316,-0.486504876609,-0.492437048177,-0.520998888648,0.499378530421
1555652388053616896,687,1555652388053616896,map,-4.18263137695,2.94079042583,-0.262570461013,-0.486790277532,-0.492011748369,-0.520915677774,0.49960636687
1555652388093586944,688,1555652388093586944,map,-4.18050734579,2.95779554582,-0.263340650191,-0.487702733657,-0.490696493625,-0.520964282861,0.499959209047
1555652388133556992,689,1555652388133556992,map,-4.17880256234,2.97475213235,-0.264324589963,-0.486964389274,-0.490898531327,-0.521583389881,0.499835055714
1555652388173597184,690,1555652388173597184,map,-4.17702876395,2.99169313267,-0.265302824778,-0.486569553317,-0.490786708822,-0.522063302361,0.499828355095
1555652388213566976,691,1555652388213566976,map,-4.17539294469,3.00860308538,-0.266041842862,-0.487260211851,-0.490410832016,-0.521950208022,0.499642554367
1555652388253537024,692,1555652388253537024,map,-4.17304105015,3.02677919958,-0.266932895459,-0.487484974323,-0.490233198053,-0.521908480201,0.499641220907
1555652388293576960,693,1555652388293576960,map,-4.17146781273,3.04488979897,-0.267499044527,-0.487796241614,-0.490089874699,-0.521817323585,0.499573240067
1555652388333546752,694,1555652388333546752,map,-4.16915647912,3.06599004436,-0.268037828861,-0.487494132525,-0.489897861626,-0.52243591106,0.499409926577
1555652388373517056,695,1555652388373517056,map,-4.16848160132,3.0871380365,-0.269411648033,-0.487643050273,-0.489890882455,-0.522438241731,0.499268927919
1555652388413556992,696,1555652388413556992,map,-4.16820772386,3.10479805478,-0.269794902891,-0.487709885752,-0.489716563321,-0.522352654646,0.499464172021
1555652388453527040,697,1555652388453527040,map,-4.16773403224,3.12185365233,-0.271249492451,-0.488250114508,-0.489718450631,-0.522040823058,0.49926049699
1555652388493496832,698,1555652388493496832,map,-4.16764615057,3.13771911898,-0.272423555655,-0.488459187699,-0.489727585776,-0.522150117942,0.498932628733
1555652388533467136,699,1555652388533467136,map,-4.16896943582,3.1491142719,-0.272811260872,-0.487941493079,-0.489404137348,-0.522790692602,0.499085745546
1555652388573507072,700,1555652388573507072,map,-4.16948577219,3.15970165194,-0.273288911367,-0.487368555316,-0.489576273705,-0.52323506468,0.499011052587
1555652388613476864,701,1555652388613476864,map,-4.17022016804,3.16953041177,-0.273732951722,-0.487139054704,-0.489347950221,-0.523845975203,0.498818122426
1555652388653446912,702,1555652388653446912,map,-4.16887335841,3.18390646263,-0.274489776928,-0.487760084483,-0.488914568287,-0.523785592106,0.498699607382
1555652388693486848,703,1555652388693486848,map,-4.16683143967,3.20287261707,-0.274879887553,-0.487498467242,-0.489110569994,-0.523659026711,0.498896099905
1555652388733456896,704,1555652388733456896,map,-4.16593310751,3.22423503147,-0.275911140345,-0.486794640535,-0.48986003687,-0.523708099202,0.498796500643
1555652388773426944,705,1555652388773426944,map,-4.1647704506,3.24204074163,-0.276738146513,-0.487344094274,-0.489632864414,-0.523440447362,0.498763962138
1555652388813467136,706,1555652388813467136,map,-4.16385098964,3.25955776152,-0.277391142078,-0.487335984445,-0.489226870294,-0.523745571813,0.498849961065
1555652388853436928,707,1555652388853436928,map,-4.16283514634,3.27323941701,-0.278131297134,-0.486815640212,-0.489479409668,-0.523846086663,0.499004726876
1555652388893406976,708,1555652388893406976,map,-4.1622725771,3.28684388943,-0.278281658833,-0.48693186003,-0.489279998695,-0.52366070246,0.499281398877
1555652388933377024,709,1555652388933377024,map,-4.16077345109,3.3025735497,-0.278540772534,-0.48715417372,-0.488879506726,-0.523848107178,0.49926025231
1555652388973416960,710,1555652388973416960,map,-4.16003613782,3.31965003088,-0.279303774981,-0.487031931323,-0.489037534187,-0.523931442256,0.499137287571
1555652389013387008,711,1555652389013387008,map,-4.15896977669,3.33883310138,-0.279924491448,-0.487142802951,-0.489212720002,-0.523463317369,0.499348535084
1555652389053356800,712,1555652389053356800,map,-4.15750621582,3.35594668033,-0.280352343799,-0.487130246584,-0.489196588594,-0.52348656186,0.499352220504
1555652389093396992,713,1555652389093396992,map,-4.15618706779,3.37137319139,-0.281192324573,-0.487304169445,-0.489261465961,-0.523479633367,0.499126174246
1555652389133367040,714,1555652389133367040,map,-4.15462294017,3.38676840744,-0.28135843575,-0.487401408321,-0.489004561374,-0.523500615054,0.499260965989
1555652389173337088,715,1555652389173337088,map,-4.15290377366,3.40284093635,-0.281346123942,-0.487254698947,-0.489180819262,-0.523554460014,0.499175031246
1555652389213377024,716,1555652389213377024,map,-4.15173647455,3.41917764706,-0.281927779094,-0.487051199029,-0.489109456744,-0.523906907115,0.499073763612
1555652389253346816,717,1555652389253346816,map,-4.15009548486,3.4351388304,-0.282019148232,-0.487169564557,-0.489042149168,-0.524098950094,0.498822495701
1555652389293316864,718,1555652389293316864,map,-4.14751457966,3.45092675644,-0.281902063125,-0.487780233854,-0.488754984485,-0.524125068286,0.498479609811
1555652389333286912,719,1555652389333286912,map,-4.1450436884,3.46753230318,-0.282283742777,-0.488179812339,-0.488510357879,-0.524348557468,0.498093054911
1555652389373327104,720,1555652389373327104,map,-4.14259572722,3.4835661947,-0.281912836523,-0.488472909763,-0.488206959265,-0.524632645281,0.497803946206
1555652389413296896,721,1555652389413296896,map,-4.13997991952,3.49957438902,-0.282118692524,-0.489423185852,-0.487523520005,-0.524920961326,0.497236107853
1555652389453266944,722,1555652389453266944,map,-4.13606025408,3.51533745474,-0.282139220252,-0.489472251185,-0.487243207467,-0.526257054301,0.496048873495
1555652389493306880,723,1555652389493306880,map,-4.13086512376,3.52870213631,-0.282139063549,-0.49224873197,-0.484645970861,-0.527721632401,0.494286705767
1555652389533276928,724,1555652389533276928,map,-4.12465398246,3.53648496818,-0.280569446128,-0.494988448638,-0.481813879184,-0.530277018822,0.491577160626
1555652389573246976,725,1555652389573246976,map,-4.11926775669,3.54430553927,-0.279606736095,-0.496684727747,-0.479336699542,-0.533691070428,0.488584128928
1555652389613286912,726,1555652389613286912,map,-4.11358720081,3.55739661884,-0.277446724344,-0.5000927268,-0.475548820368,-0.537063803232,0.485101077412
1555652389653256960,727,1555652389653256960,map,-4.1051748978,3.56137679012,-0.276464908129,-0.504579869439,-0.471926903599,-0.540197542824,0.480490132827
